;;;;;;;;1014/A2109.0001;Übriger Personalaufwand;1;380'300 CHF;251'303 CHF;166'904 CHF;194'145 CHF;402'114 CHF;462'485 CHF;416'978 CHF;431'550 CHF;357'320 CHF;433'991 CHF;513'000 CHF;390'642 CHF
;;;;;;;;1014/A2111.0101;Präventionsmassnahmen;1;34'740'863 CHF;29'851'918 CHF;28'046'989 CHF;25'656'638 CHF;24'963'676 CHF;24'173'929 CHF;23'169'767 CHF;18'812'512 CHF;18'991'006 CHF;18'255'240 CHF;18'257'300 CHF;16'617'259 CHF
;;;;;;;;1014/A2111.0102;Vollzugsmassnahmen;1;1'946'007 CHF;1'541'361 CHF;1'429'165 CHF;1'241'446 CHF;5'884'765 CHF;9'616'877 CHF;9'685'391 CHF;10'791'763 CHF;10'818'183 CHF;11'354'890 CHF;13'391'510 CHF;11'565'118 CHF
;;;;;;;;1014/A2111.0245;Vollzug Biomedizin Forschung und Technologie;1;;;;334'744 CHF;412'442 CHF;581'239 CHF;518'590 CHF;511'950 CHF;545'800 CHF;632'687 CHF;635'000 CHF;530'690 CHF
;;;;;;;;1014/A2111.0252;Pandemie;1;;;;69'818'662 CHF;22'437'146 CHF;61'767'770 CHF;17'430'339 CHF;;;;;
;;;;;;;;1014/A2114.0001;Informatik Sachaufwand;1;;;;443'683 CHF;803'512 CHF;443'444 CHF;783'770 CHF;928'665 CHF;1'128'008 CHF;1'297'815 CHF;1'942'050 CHF;1'132'601 CHF
;;;;;;;;1014/A2115.0001;Beratungsaufwand;1;17'019'054 CHF;14'841'853 CHF;16'739'573 CHF;13'449'281 CHF;9'422'963 CHF;11'596'605 CHF;11'230'218 CHF;10'907'015 CHF;11'600'696 CHF;13'199'931 CHF;13'860'145 CHF;11'794'477 CHF
;;;;;;;;1014/A2117.0105;Nicht aktivierbare Sachgüter;1;492'034 CHF;453'175 CHF;512'303 CHF;92'838 CHF;71'569 CHF;133'970 CHF;48'895 CHF;68'802 CHF;66'724 CHF;64'595 CHF;70'890 CHF;42'939 CHF
;;;;;;;;1014/A2119.0001;Übriger Betriebsaufwand;1;2'401'863 CHF;2'380'920 CHF;2'280'392 CHF;2'472'866 CHF;3'315'913 CHF;3'943'939 CHF;3'476'134 CHF;4'095'775 CHF;4'052'259 CHF;4'032'029 CHF;3'300'245 CHF;2'872'605 CHF
;;;;;;;;1014/A2310.0109;Beitrag Gesundheitsförderung und Prävention;1;14'763'841 CHF;14'069'097 CHF;13'424'590 CHF;14'136'452 CHF;15'643'198 CHF;20'246'909 CHF;15'213'972 CHF;15'105'946 CHF;13'710'234 CHF;14'085'214 CHF;12'760'400 CHF;11'501'384 CHF
;;;;;;;;1014/A2310.0410;Abgeltung an Swissmedic;1;18'321'000 CHF;18'100'000 CHF;17'500'000 CHF;;;;;;;;;
;;;;;;;;1014/A2310.0412;Massnahmen Transplantationsgesetz;1;;;;;;;;;;;;
;;;;;;;;1014/A2310.0546;Beiträge an elektronisches Patientendossier;1;;;;;;;;;;;;
;;;;;;;;1014/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;1'652'283 CHF;2'400'935 CHF;1'590'209 CHF;895'985 CHF;450'219 CHF;1'200'106 CHF;1'098'005 CHF;667'035 CHF;899'652 CHF;833'591 CHF;1'288'770 CHF;466'196 CHF
;;;;;;;;1014/A4300.0128;Investitionsbeiträge ERK Novaggio;1;;455'254 CHF;420'977 CHF;1'014'354 CHF;1'609'785 CHF;1'000'000 CHF;1'400'000 CHF;1'300'000 CHF;2'100'000 CHF;2'530'000 CHF;1'180'000 CHF;1'169'630 CHF
;;;;;;;;1014/E1500.0109;Übriger Ertrag;1;;;;;;;14'419 CHF;;;;;
;;;;;;;;1048/A4100.0110;IKT-Wachstum Bund;1;;;;;;;;;;;;
;;;;;;;;1048/A4100.0119;Informatikreserve Bund und IKT-Wachstum Bund;1;;;;;;;;;;;;
;;;;;;;;1057/A2101.0146;Arbeitgeberleistungen zentral;1;923'607 CHF;412'735 CHF;442'365 CHF;530'113 CHF;635'756 CHF;218'012 CHF;241'966 CHF;281'818 CHF;306'394 CHF;;1'221'064 CHF;300'205 CHF
;;;;;;;;1057/A2101.0147;Bundesratsreserve;1;;;;;;;;;;;;
;;;;;;;;1057/A2101.0148;Kredit für besondere Personalkategorien;1;;;;;;;;;;;453'668 CHF;
;;;;;;;;1057/A2101.0149;Lohnmassnahmen;1;;;;;;7'632 CHF;;;;;316'134 CHF;
;;;;;;;;1057/A2101.0151;Sozialplankosten für vorzeitige Pensionierungen;1;;;;13'850 CHF;10'479 CHF;4'505 CHF;;;1'277 CHF;15'286 CHF;20'429 CHF;1'073 CHF
;;;;;;;;1062/A2111.0120;Betriebsausgaben Tierverkehrskontrolle;1;9'591'475 CHF;8'925'706 CHF;8'882'210 CHF;8'890'113 CHF;8'699'443 CHF;9'229'701 CHF;9'941'101 CHF;11'066'452 CHF;9'672'182 CHF;9'546'161 CHF;10'793'400 CHF;8'870'770 CHF
;;;;;;;;1062/A2310.0143;Entsorgungsbeiträge;1;24'811'837 CHF;36'501'939 CHF;38'664'910 CHF;46'010'286 CHF;46'805'038 CHF;47'673'215 CHF;47'711'796 CHF;48'056'764 CHF;47'505'772 CHF;46'425'072 CHF;48'821'500 CHF;48'725'588 CHF
;;;;;;;;1071/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;9'014'983 CHF;8'984'972 CHF;9'178'510 CHF;8'817'516 CHF;9'499'936 CHF;11'715'284 CHF;12'336'440 CHF;12'821'907 CHF;13'133'294 CHF;13'708'880 CHF;13'688'350 CHF;20'308'407 CHF
;;;;;;;;1071/A2109.0001;Übriger Personalaufwand;1;119'939 CHF;112'075 CHF;125'411 CHF;93'060 CHF;126'247 CHF;127'970 CHF;154'899 CHF;159'394 CHF;127'162 CHF;155'568 CHF;195'065 CHF;178'726 CHF
;;;;;;;;1071/A2111.0105;Grenz- und Kontrolltierärzte;1;1'801'573 CHF;1'816'843 CHF;1'771'619 CHF;1'472'318 CHF;1'045'133 CHF;;;;;;;
;;;;;;;;1071/A2111.0196;Bundeseinheit für die Lebensmittelkette (BLK);1;3'120'263 CHF;2'550'058 CHF;1'638'071 CHF;1'994'604 CHF;1'491'962 CHF;;;;;;;
;;;;;;;;1071/A2111.0275;Überwachung, Früherkennung und Erkenntnisgewinn;1;;;;;;;;;;8'882'011 CHF;9'520'100 CHF;11'901'635 CHF
;;;;;;;;1071/A2114.0001;Informatik Sachaufwand;1;;;;839'342 CHF;927'026 CHF;1'205'853 CHF;1'085'617 CHF;856'370 CHF;708'250 CHF;1'269'249 CHF;1'793'220 CHF;998'614 CHF
;;;;;;;;1071/A2115.0001;Beratungsaufwand;1;466'070 CHF;738'761 CHF;716'895 CHF;327'566 CHF;243'980 CHF;404'403 CHF;476'664 CHF;372'584 CHF;366'547 CHF;229'638 CHF;528'710 CHF;1'627'196 CHF
;;;;;;;;1071/A2119.0001;Übriger Betriebsaufwand;1;6'750'808 CHF;6'352'058 CHF;5'537'374 CHF;5'774'366 CHF;7'067'865 CHF;7'233'595 CHF;7'302'021 CHF;7'016'034 CHF;7'474'110 CHF;2'276'496 CHF;2'589'080 CHF;3'280'205 CHF
;;;;;;;;1071/A2310.0118;Seuchenpolizeiliche Massnahmen;1;27'571 CHF;23'087 CHF;14'769 CHF;29'477 CHF;23'413 CHF;14'666 CHF;11'770 CHF;17'845 CHF;14'760 CHF;12'305 CHF;30'600 CHF;11'092 CHF
;;;;;;;;1071/A2310.0120;Beiträge an internationale Institutionen;1;391'877 CHF;5'115'442 CHF;316'620 CHF;322'915 CHF;348'132 CHF;346'162 CHF;516'834 CHF;518'870 CHF;505'929 CHF;500'222 CHF;516'050 CHF;515'386 CHF
;;;;;;;;1071/A2310.0121;Beiträge an die Tiergesundheitsdienste;1;1'231'250 CHF;1'250'000 CHF;1'250'000 CHF;1'237'500 CHF;1'250'000 CHF;1'250'000 CHF;1'265'000 CHF;1'235'000 CHF;1'295'000 CHF;1'465'000 CHF;1'515'000 CHF;1'515'000 CHF
;;;;;;;;1071/A2310.0122;Qualitätssicherung Milch;1;3'791'619 CHF;3'969'800 CHF;3'969'800 CHF;3'925'901 CHF;3'969'792 CHF;4'018'544 CHF;4'019'299 CHF;3'928'500 CHF;3'928'500 CHF;3'928'500 CHF;3'987'500 CHF;3'987'500 CHF
;;;;;;;;1071/A2310.0455;Impfkampagne Blauzungenkrankheit;1;;;;;;2'204'570 CHF;1'840'152 CHF;;;;;
;;;;;;;;1071/A2310.0500;Überwachung Tierseuchen;1;;;;;;;;;;;3'000'000 CHF;3'000'000 CHF
;;;;;;;;1071/A2310.0582;Beitrag Lebensmittelsicherheit;1;;;;;;;;;;;;347'081 CHF
;;;;;;;;1071/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;816'030 CHF;409'190 CHF;1'393'466 CHF;0 CHF;18'896 CHF;23'855 CHF;227'033 CHF;864'331 CHF;511'226 CHF;997'510 CHF;492'115 CHF;786'548 CHF
;;;;;;;;1072/A6100.0001;Funktionsaufwand (Globalbudget);1;7'508'551 CHF;7'464'440 CHF;7'898'154 CHF;7'325'655 CHF;7'743'164 CHF;7'908'225 CHF;8'324'650 CHF;8'947'654 CHF;9'483'888 CHF;9'776'379 CHF;12'671'300 CHF;12'673'305 CHF
;;;;;;;;1072/A8100.0001;Sach- und immaterielle Anlagen, Vorräte (Globalbudget);1;161'623 CHF;428'352 CHF;216'719 CHF;282'150 CHF;37'000 CHF;308'300 CHF;253'253 CHF;225'268 CHF;1'302'562 CHF;297'872 CHF;300'000 CHF;440'765 CHF
;;;;;;;;9999/#;9999/Nicht zugeordnet;1;;;;;;;;;;;;
;;;;;;;;Ergebnis;;1;192'341'078 CHF;199'554'792 CHF;194'069'857 CHF;264'116'030 CHF;219'519'550 CHF;275'791'500 CHF;228'231'969 CHF;210'316'667 CHF;211'701'805 CHF;218'563'189 CHF;231'587'546 CHF;225'936'471 CHF
;;;;;;8;Soziale Wohlfahrt;1005/A2310.0243;Hilfeleistungen an kriegsgeschädigte Auslandschweizer;1;6'115 CHF;6'006 CHF;6'071 CHF;;;;;;;;;
;;;;;;;;1005/A2310.0394;Betreuung der Auslandschweizer;1;3'173'112 CHF;3'178'442 CHF;3'225'000 CHF;3'081'355 CHF;3'270'430 CHF;2'800'000 CHF;2'663'520 CHF;2'723'384 CHF;3'037'073 CHF;3'253'360 CHF;3'459'000 CHF;
;;;;;;;;1005/A2310.0395;Diplomatischer und konsularischer Schutz;1;147'954 CHF;183'656 CHF;1'863'238 CHF;155'191 CHF;121'317 CHF;2'974'948 CHF;225'096 CHF;910'611 CHF;380'852 CHF;;;
;;;;;;;;1006/A2310.0578;Auslandschweizerbeziehungen;1;;;;;;;;;;;;3'263'513 CHF
;;;;;;;;1006/A2310.0587;Fürsorgeleistungen an Auslandschweizer / innen;1;;;;;;;;;;;;
;;;;;;;;1007/A2111.0125;UNO Kinderrechtskonvention;1;144'000 CHF;179'539 CHF;;;;;;;;;;
;;;;;;;;1014/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;13'679'435 CHF;13'706'144 CHF;13'609'939 CHF;13'653'322 CHF;16'695'780 CHF;18'339'365 CHF;19'256'577 CHF;20'821'789 CHF;21'537'051 CHF;22'594'245 CHF;22'820'970 CHF;20'690'310 CHF
;;;;;;;;1014/A2109.0001;Übriger Personalaufwand;1;172'863 CHF;114'229 CHF;75'865 CHF;88'248 CHF;134'038 CHF;154'162 CHF;138'993 CHF;143'850 CHF;119'107 CHF;144'664 CHF;171'000 CHF;130'215 CHF
;;;;;;;;1014/A2111.0102;Vollzugsmassnahmen;1;324'335 CHF;256'894 CHF;238'194 CHF;206'908 CHF;534'980 CHF;874'264 CHF;880'492 CHF;981'071 CHF;983'473 CHF;1'032'264 CHF;1'217'410 CHF;1'051'376 CHF
;;;;;;;;1014/A2111.0103;Leistungsaushilfe KUV;1;2'713'594 CHF;3'679'147 CHF;3'823'388 CHF;4'049'852 CHF;4'421'599 CHF;6'658'433 CHF;5'995'591 CHF;6'089'634 CHF;5'625'071 CHF;3'994'479 CHF;5'150'000 CHF;3'566'228 CHF
;;;;;;;;1014/A2111.0209;Verwaltungskosten SUVA;1;;12'805'000 CHF;26'205'000 CHF;26'195'000 CHF;23'892'000 CHF;15'951'483 CHF;16'922'711 CHF;19'903'603 CHF;20'039'341 CHF;21'158'644 CHF;21'600'000 CHF;20'240'199 CHF
;;;;;;;;1014/A2114.0001;Informatik Sachaufwand;1;;;;310'578 CHF;562'458 CHF;310'410 CHF;548'638 CHF;650'065 CHF;789'605 CHF;908'469 CHF;1'359'435 CHF;792'819 CHF
;;;;;;;;1014/A2115.0001;Beratungsaufwand;1;3'646'940 CHF;3'180'397 CHF;3'587'051 CHF;2'881'995 CHF;2'899'375 CHF;3'568'189 CHF;3'455'455 CHF;3'356'009 CHF;3'569'448 CHF;4'061'521 CHF;4'264'660 CHF;3'629'073 CHF
;;;;;;;;1014/A2117.0105;Nicht aktivierbare Sachgüter;1;61'504 CHF;56'647 CHF;64'038 CHF;11'605 CHF;;;;;;;;
;;;;;;;;1014/A2119.0001;Übriger Betriebsaufwand;1;554'276 CHF;549'443 CHF;526'244 CHF;570'669 CHF;765'220 CHF;910'151 CHF;802'198 CHF;945'197 CHF;935'154 CHF;930'483 CHF;761'595 CHF;662'924 CHF
;;;;;;;;1014/A2310.0110;Individuelle Prämienverbilligung (IPV);1;2'024'709'694 CHF;2'098'987'027 CHF;2'120'974'436 CHF;2'240'878'308 CHF;1'779'931'540 CHF;1'815'844'569 CHF;1'976'796'618 CHF;2'117'175'691 CHF;2'152'741'721 CHF;2'181'187'651 CHF;2'249'443'000 CHF;2'242'524'190 CHF
;;;;;;;;1014/A2310.0342;Versicherungsleistungen Militärversicherung;1;;98'278'928 CHF;207'327'364 CHF;205'382'273 CHF;228'482'000 CHF;178'571'999 CHF;199'548'819 CHF;201'412'239 CHF;193'108'834 CHF;196'335'318 CHF;194'900'000 CHF;189'851'557 CHF
;;;;;;;;1014/A2310.0472;Sonderbeitrag an die Prämienverbilligung;1;;;;;;;;;;;;
;;;;;;;;1014/A2310.0584;Sonderbeitrag an Krankenkassenprämien-Ausgleich;1;;;;;;;;;;;;
;;;;;;;;1014/E1500.0109;Übriger Ertrag;1;;;;;;;8'651 CHF;;;;;
;;;;;;;;1016/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;35'162'076 CHF;34'001'446 CHF;35'160'545 CHF;31'940'812 CHF;31'427'039 CHF;34'061'041 CHF;34'155'940 CHF;35'367'980 CHF;31'871'613 CHF;32'916'809 CHF;33'150'200 CHF;33'969'572 CHF
;;;;;;;;1016/A2100.0002;Personalbezüge und Arbeitgeberbeiträge;1;;;;;;;;;3'544'597 CHF;3'741'752 CHF;4'457'600 CHF;4'073'721 CHF
;;;;;;;;1016/A2100.0120;Personalaufwand Regress/AHV, IV/BV;1;;;;4'689'386 CHF;6'516'736 CHF;7'638'524 CHF;8'096'575 CHF;8'556'526 CHF;11'003'494 CHF;12'039'075 CHF;11'677'700 CHF;11'810'857 CHF
;;;;;;;;1016/A2109.0001;Übriger Personalaufwand;1;166'104 CHF;158'077 CHF;192'755 CHF;271'885 CHF;295'513 CHF;337'599 CHF;284'791 CHF;411'411 CHF;381'353 CHF;334'512 CHF;354'300 CHF;382'863 CHF
;;;;;;;;1016/A2109.0002;Übriger Personalaufwand;1;;;;;;;;;33'012 CHF;34'695 CHF;100'000 CHF;54'920 CHF
;;;;;;;;1016/A2111.0264;Regress/IV;1;;;;;;7'469'858 CHF;3'545'429 CHF;2'523'126 CHF;2'840'223 CHF;2'095'861 CHF;5'104'000 CHF;2'597'144 CHF
;;;;;;;;1016/A2111.0269;Jugendschutzmassnahmen;1;;;;;;;;1'437'926 CHF;2'170'662 CHF;2'250'003 CHF;1'785'000 CHF;1'687'848 CHF
;;;;;;;;1016/A2111.0282;Nationales Programm zur Prävention und Bekämpfung von Armut;1;;;;;;;;;;;1'795'000 CHF;822'466 CHF
;;;;;;;;1016/A2113.0001;Raummiete;1;;;;;;;;;;;;
;;;;;;;;1016/A2114.0001;Informatik Sachaufwand;1;;;;-379'899 CHF;-456'176 CHF;27'214 CHF;540'272 CHF;1'742'703 CHF;1'488'004 CHF;1'553'610 CHF;4'349'900 CHF;1'460'295 CHF
;;;;;;;;1016/A2115.0001;Beratungsaufwand;1;3'332'379 CHF;3'330'235 CHF;587'088 CHF;413'513 CHF;329'417 CHF;418'087 CHF;401'834 CHF;347'860 CHF;336'842 CHF;284'115 CHF;378'720 CHF;359'425 CHF
;;;;;;;;1016/A2115.0002;Beratungsaufwand;1;;;;;;;;;702'351 CHF;745'470 CHF;1'653'100 CHF;739'888 CHF
;;;;;;;;1016/A2119.0001;Übriger Betriebsaufwand;1;651'493 CHF;792'389 CHF;749'653 CHF;947'107 CHF;1'201'257 CHF;1'287'692 CHF;1'331'641 CHF;1'457'533 CHF;1'408'473 CHF;1'308'148 CHF;1'367'300 CHF;1'353'079 CHF
;;;;;;;;1016/A2119.0002;Übriger Betriebsaufwand;1;;;;;;;;;60'321 CHF;58'988 CHF;301'900 CHF;86'136 CHF
;;;;;;;;1016/A2300.0110;Spielbankenabgabe für die AHV;1;;188'889'000 CHF;290'754'400 CHF;356'628'746 CHF;406'473'200 CHF;448'595'989 CHF;455'052'685 CHF;;;;;
;;;;;;;;1016/A2310.0327;Leistungen des Bundes an die AHV;1;5'030'000'000 CHF;5'045'000'000 CHF;5'095'000'000 CHF;5'440'000'000 CHF;6'634'094'859 CHF;6'997'750'000 CHF;7'162'114'000 CHF;7'437'000'000 CHF;7'596'303'895 CHF;7'821'000'000 CHF;8'042'000'000 CHF;7'988'000'000 CHF
;;;;;;;;1016/A2310.0328;Leistungen des Bundes an die IV;1;4'175'000'000 CHF;4'345'000'000 CHF;4'340'000'000 CHF;4'460'000'000 CHF;3'621'270'469 CHF;3'535'600'000 CHF;3'480'176'000 CHF;3'584'000'000 CHF;3'495'000'000 CHF;3'525'045'659 CHF;3'639'000'000 CHF;3'576'000'000 CHF
;;;;;;;;1016/A2310.0329;Ergänzungsleistungen zur AHV;1;374'992'901 CHF;386'011'695 CHF;384'061'266 CHF;403'145'460 CHF;550'962'661 CHF;634'341'040 CHF;618'829'924 CHF;633'295'719 CHF;665'454'233 CHF;690'029'892 CHF;722'200'000 CHF;718'065'187 CHF
;;;;;;;;1016/A2310.0333;Dachverbände der Familienorganisationen;1;1'477'500 CHF;1'500'000 CHF;1'500'000 CHF;1'485'000 CHF;1'255'192 CHF;1'286'315 CHF;1'155'000 CHF;1'018'058 CHF;1'079'105 CHF;1'165'073 CHF;1'231'600 CHF;1'137'495 CHF
;;;;;;;;1016/A2310.0334;Familienergänzende Kinderbetreuung;1;8'459'452 CHF;13'097'388 CHF;14'847'484 CHF;24'161'965 CHF;24'186'236 CHF;26'071'338 CHF;27'392'947 CHF;37'617'690 CHF;34'766'940 CHF;30'770'700 CHF;31'000'000 CHF;28'895'185 CHF
;;;;;;;;1016/A2310.0384;Ergänzungsleistungen zur IV;1;265'713'519 CHF;286'988'305 CHF;291'931'500 CHF;306'346'065 CHF;574'344'643 CHF;675'525'615 CHF;650'287'891 CHF;669'980'501 CHF;699'282'627 CHF;697'664'669 CHF;722'000'000 CHF;715'386'190 CHF
;;;;;;;;1016/A2310.0385;Ausserschulische Kinder- und Jugendförderung;1;;6'573'745 CHF;6'600'000 CHF;6'533'998 CHF;6'612'083 CHF;6'798'736 CHF;6'798'849 CHF;6'728'462 CHF;6'831'997 CHF;9'289'511 CHF;10'300'000 CHF;9'036'498 CHF
;;;;;;;;1016/A2310.0386;Eidg. Jugendsession;1;;150'000 CHF;150'000 CHF;110'000 CHF;150'000 CHF;152'300 CHF;152'300 CHF;148'500 CHF;150'800 CHF;;;
;;;;;;;;1016/A2310.0411;Kinderschutz/Kinderrechte;1;;;;673'176 CHF;995'000 CHF;986'049 CHF;824'050 CHF;973'496 CHF;1'084'959 CHF;986'225 CHF;1'124'000 CHF;882'376 CHF
;;;;;;;;1016/A2310.0418;Vorruhestandsleistungen;1;;;;;;;;;;;;
;;;;;;;;1016/A2310.0420;Zentrale Verwaltungsstelle Rheinschiffer, Strassburg;1;10'275 CHF;10'850 CHF;10'710 CHF;;;;;;;;;
;;;;;;;;1016/A2310.0435;Garantieerklärung VERA/PEVOS;1;;;;1'503'940 CHF;;;;;;;;
;;;;;;;;1016/A2310.0453;Sonderbeitrag an die IV-Zinsen;1;;;;;;;;186'200'116 CHF;186'200'200 CHF;179'000'000 CHF;173'000'000 CHF;172'000'000 CHF
;;;;;;;;1016/A2310.0489;Anschubfinanzierung zugunst. kant. Kinder- und Jugendpolitik;1;;;;;;;;;;95'788 CHF;700'000 CHF;655'875 CHF
;;;;;;;;1016/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;503'047 CHF;600'763 CHF;960'100 CHF;;;5'730 CHF;217'497 CHF;281'262 CHF;286'200 CHF;;;
;;;;;;;;1017/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;19'766'332 CHF;10'998'784 CHF;;;;;;;;;;
;;;;;;;;1017/A2109.0001;Übriger Personalaufwand;1;37'693 CHF;19'257 CHF;;;;;;;;;;
;;;;;;;;1017/A2115.0001;Beratungsaufwand;1;147'888 CHF;104'976 CHF;;;;;;;;;;
;;;;;;;;1017/A2119.0001;Übriger Betriebsaufwand;1;746'182 CHF;372'712 CHF;;;;;;;;;;
;;;;;;;;1017/A2310.0340;Versicherungsleistungen;1;217'442'150 CHF;118'326'224 CHF;;;;;;;;;;
;;;;;;;;1017/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;171'598 CHF;100'392 CHF;;;;;;;;;;
;;;;;;;;1025/A2300.0113;Spielbankenabgabe für die AHV;1;;;;;;;;414'881'730 CHF;381'096'236 CHF;376'053'859 CHF;329'355'300 CHF;329'355'230 CHF
;;;;;;;;1029/A4100.0128;Programm Umsetzung Schengen/Dublin;1;;;;816'330 CHF;4'229'769 CHF;3'622'197 CHF;1'808'752 CHF;1'644'614 CHF;1'265'990 CHF;670'454 CHF;5'985'000 CHF;141'976 CHF
;;;;;;;;1030/A2310.0154;Ausbildungsbeiträge Opferhilfe;1;99'172 CHF;91'440 CHF;48'984 CHF;194'088 CHF;151'795 CHF;117'660 CHF;166'240 CHF;236'380 CHF;187'590 CHF;195'200 CHF;274'800 CHF;273'400 CHF
;;;;;;;;1030/A2310.0156;Fürsorgeleistungen an Auslandschweizer;1;6'552'988 CHF;3'675'785 CHF;5'859'866 CHF;4'851'152 CHF;3'774'681 CHF;3'868'001 CHF;3'797'808 CHF;3'601'605 CHF;3'627'872 CHF;3'441'312 CHF;4'114'200 CHF;3'075'762 CHF
;;;;;;;;1030/A4300.0156;Baubeiträge Administrativhaft;1;;;;;;;;;;;;
;;;;;;;;1032/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;20'997'287 CHF;;;;;;;;;;;
;;;;;;;;1032/A2109.0001;Übriger Personalaufwand;1;96'697 CHF;;;;;;;;;;;
;;;;;;;;1032/A2115.0001;Beratungsaufwand;1;2'344'697 CHF;;;;;;;;;;;
;;;;;;;;1032/A2119.0001;Übriger Betriebsaufwand;1;2'119'329 CHF;;;;;;;;;;;
;;;;;;;;1032/A2310.0163;Arbeitsvermittlung;1;58'380 CHF;;;;;;;;;;;
;;;;;;;;1032/A2310.0164;Integrationsmassnahmen;1;13'674'460 CHF;;;;;;;;;;;
;;;;;;;;1032/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;3'519'937 CHF;;;;;;;;;;;
;;;;;;;;1039/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;61'136'639 CHF;;;;;;;;;;;
;;;;;;;;1039/A2100.0103;Personalbezüge und Arbeitgeberbeiträge, SLB;1;23'376'296 CHF;;;;;;;;;;;
;;;;;;;;1039/A2109.0001;Übriger Personalaufwand;1;772'802 CHF;;;;;;;;;;;
;;;;;;;;1039/A2111.0129;Empfangsstellen: Betriebsausgaben;1;15'370'356 CHF;;;;;;;;;;;
;;;;;;;;1039/A2111.0130;Empfangsstellen: Entschädigungen Logen- und Betreuung;1;12'083'196 CHF;;;;;;;;;;;
;;;;;;;;1039/A2115.0001;Beratungsaufwand;1;3'489'712 CHF;;;;;;;;;;;
;;;;;;;;1039/A2119.0001;Übriger Betriebsaufwand;1;6'368'651 CHF;;;;;;;;;;;
;;;;;;;;1039/A2310.0165;Asylsuchende: Pauschalbeiträge an Kantone f.Verwaltungsaufw.;1;48'279'325 CHF;;;;;;;;;;;
;;;;;;;;1039/A2310.0166;Asylsuchende: Pauschalbeiträge an die Befragungskosten;1;13'497'256 CHF;;;;;;;;;;;
;;;;;;;;1039/A2310.0167;Flüchtlinge: Beiträge an die Sozialhilfen;1;3'371'230 CHF;;;;;;;;;;;
;;;;;;;;1039/A2310.0168;Flüchtlinge: Beiträge an Verwaltungs- und Betreuungskosten;1;8'896'565 CHF;;;;;;;;;;;
;;;;;;;;1039/A2310.0169;Flüchtl: Beitr. Verwaltkost. CH Zentralst. Flüchtl.hilfe SFH;1;1'531'952 CHF;;;;;;;;;;;
;;;;;;;;1039/A2310.0170;Ausbildung des in Flüchtlingszentren beschäftigtenPersonals;1;809'604 CHF;;;;;;;;;;;
;;;;;;;;1039/A2310.0171;Intensivier. int.nat. Zus.arb. u. Forsch. Asyl-/Flüchtl.ber.;1;2'790'623 CHF;;;;;;;;;;;
;;;;;;;;1039/A2310.0172;Vollzugskosten;1;26'036'640 CHF;;;;;;;;;;;
;;;;;;;;1039/A2310.0173;Asylsuch./vorl. Aufgenomm.: Rückerstatt. Sozialhilfen an Kt.;1;674'501'152 CHF;;;;;;;;;;;
;;;;;;;;1039/A2310.0174;Abgeltung an die Kantone für kantonale Entscheidvorbereiter;1;85'941 CHF;;;;;;;;;;;
;;;;;;;;1039/A2310.0175;Rückkehrhilfe: Allgemein;1;7'536'853 CHF;;;;;;;;;;;
;;;;;;;;1039/A2310.0176;Rückkehrhilfe: Länderspezifische Programme;1;13'530'992 CHF;;;;;;;;;;;
;;;;;;;;1039/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;2'658'178 CHF;;;;;;;;;;;
;;;;;;;;1039/A4100.0104;Spezialfahrzeuge;1;70'920 CHF;;;;;;;;;;;
;;;;;;;;1039/A4300.0110;Finanzierung von Unterkünften für Asylsuchende;1;492'500 CHF;;;;;;;;;;;
;;;;;;;;1048/A2101.0152;Ruhegehälter an Magistratspersonen und deren Hinterlassene;1;12'186'439 CHF;11'920'964 CHF;11'822'103 CHF;;;;;;;;;
;;;;;;;;1048/A4100.0110;IKT-Wachstum Bund;1;;;;;;;;;;;;
;;;;;;;;1048/A4100.0119;Informatikreserve Bund und IKT-Wachstum Bund;1;;;;;;;;;;;;
;;;;;;;;1050/A6100.0001;Funktionsaufwand (Globalbudget);1;73'392'971 CHF;70'264'859 CHF;67'848'119 CHF;67'565'397 CHF;71'796'026 CHF;80'010'859 CHF;82'070'281 CHF;87'484'247 CHF;103'107'300 CHF;112'081'216 CHF;124'932'780 CHF;112'168'543 CHF
;;;;;;;;1050/A8100.0001;Sach- und immaterielle Anlagen, Vorräte (Globalbudget);1;;;;32'293 CHF;112'585 CHF;23'525 CHF;295'388 CHF;19'860 CHF;442'810 CHF;260'745 CHF;1'916'000 CHF;112'043 CHF
;;;;;;;;1050/E5100.0001;Funktionsertrag (Globalbudget);1;;;;;;;;;;0 CHF;;
